,Temperature (K),Luminosity(L/Lo),Radius(R/Ro),Absolute magnitude(Mv),Star type,Spectral Class,Star color_Blue,Star color_Blue ,Star color_Blue White,Star color_Blue white,Star color_Blue white ,Star color_Blue-White,Star color_Blue-white,Star color_Orange,Star color_Orange-Red,Star color_Pale yellow orange,Star color_Red,Star color_White,Star color_White-Yellow,Star color_Whitish,Star color_Yellowish,Star color_Yellowish White,Star color_white,Star color_yellow-white,Star color_yellowish
165,0.4371857399663468,0.9190256776886994,0.6441119673063486,0.14696685428392747,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,0.7697152076633813,0.9254661407849725,0.7341536634263105,0.19480925578486555,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,0.8623789207668557,0.9369184876997484,0.6834105350122648,0.1904315196998124,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,0.7246556354685039,0.9607067902971663,0.6621739256815006,0.1823014383989994,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,0.5205858376692709,0.969955779913424,0.6441119673063486,0.1854283927454659,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,0.20166907593976102,0.957712833633985,0.9777391761108919,0.1357098186366479,5,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
171,0.19512644502543264,0.9212805866724596,0.9743893233041326,0.11694809255784866,5,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
172,0.2621379575052982,0.9870555044528816,0.9681712481920729,0.08505315822388992,5,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
173,0.857672743013516,0.9571679624993683,0.987950672930281,0.08818011257035646,5,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,0.2044338792244087,0.9452514001940928,0.9600863671677915,0.12601626016260165,5,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175,0.20571624537618227,0.9234238986798247,0.9816363054974017,0.1316447779862414,5,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
176,0.7361793937508874,0.9373538349225335,0.9495688943281787,0.11319574734208876,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,0.5734690711361647,0.9303140538009674,0.9926334837227416,0.06316447779862411,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178,0.6049587982067872,0.9152265627720653,0.9181582538214929,0.1275797373358349,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
179,0.8379048350136977,0.946757247534387,0.9562204150473634,0.11507191994996874,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
180,0.1250393976471802,0.04593262520433644,0.19330110051425833,0.8796122576610383,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
181,0.13458663855948672,0.08946104779321762,0.21250497897559548,0.9477798624140089,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
182,0.18739036180498125,0.04848140055330663,0.21919831302342205,0.9218261413383365,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
183,0.16737254688978886,0.07500957613696235,0.19943222383943998,0.9149468417761102,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
184,0.19065969296130492,0.08876907326882821,0.17965042921474095,0.9068167604752971,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
185,0.13173988594442188,0.06417819578960288,0.19827587240721872,0.9021263289555974,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
186,0.14065317128294508,0.07586360195247294,0.21457172674975847,0.9183864915572234,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
187,0.19361261848482103,0.08358855930696507,0.2003293367605756,0.8939962476547845,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
188,0.11879539672092809,0.10231541776042552,0.2096645744287133,0.9809255784865543,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
189,0.1972904902056416,0.10750233966163308,0.22110294733737135,0.8839899937460914,0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
190,0.19151971617438956,0.18164571912514252,0.23222453569285884,0.7313946216385242,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
191,0.17135260753458992,0.14732859238082185,0.3240153019530326,0.7082551594746718,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
192,0.14353483788230736,0.19491683378498487,0.2838321000469841,0.7933083176985617,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
193,0.16675595187822267,0.1297651883986865,0.3081235331854545,0.7746716697936211,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,0.1972904902056416,0.1824554003450927,0.294387217791784,0.761413383364603,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
195,0.20425027707215904,0.15243056292306512,0.35445410018392765,0.8000938086303941,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
196,0.15947600846635046,0.12143227590434202,0.27720851458049006,0.8142589118198875,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
197,0.1947486381638286,0.11907202839781111,0.2985897945907458,0.8398999374609132,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
198,0.17808016661954307,0.19048645319240728,0.32592812020345596,0.7723577235772359,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
199,0.19161513626587512,0.15243056292306512,0.3550559113103115,0.8347717323327081,1,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
200,0.7131879760098387,0.12398105125331221,0.02954215160177881,0.7751719824890557,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,0.6905899992622193,0.11801974950901922,0.024718575151481292,0.7454659161976236,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,0.6755450896540967,0.11657572632485469,0.02400541438281595,0.7551594746716699,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,0.6371923726410773,0.11313912172766005,0.026126318871087184,0.7761100687929957,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,0.7423619242868202,0.12208366688695838,0.03152453371118591,0.7235772357723578,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,0.7696654535687957,0.1286685049093353,0.042496022781591314,0.7273295809881177,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,0.8315024796440524,0.1294936095526466,0.03345952363157678,0.7026266416510321,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,0.818484840857185,0.12143227590434202,0.017287376161555457,0.6910569105691058,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,0.7347077117430798,0.1139267194987239,0.018829198466776387,0.7373358348968106,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,0.7602442675819958,0.11907202839781111,0.013950676656067307,0.7360850531582239,2,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,0.8076942637385458,0.8170808710378714,0.5366173060809442,0.2579737335834897,3,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
211,0.5423755768507554,0.6821092085865382,0.5299345039729708,0.37313946216385246,3,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
212,0.6309166223985505,0.697527784162714,0.5317928365083893,0.36898061288305195,3,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
213,0.8026595638253737,0.7905505084407756,0.540104630428268,0.29299562226391496,3,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
214,0.9481462042986886,0.9369622198428393,0.5369982160715541,0.22983114446529082,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,0.9309907147752057,0.9312716460228884,0.5350365594067943,0.23639774859287055,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,0.5187123207014941,0.5544873321952167,0.4392486678472495,0.41138211382113826,3,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
217,0.7609261915897578,0.811400985889997,0.5323045405079926,0.2764227642276423,3,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
218,0.7200044407517185,0.7024583971554832,0.5270787947497956,0.2901813633520951,3,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
219,0.4784211973076178,0.5049905581338001,0.44009183405087776,0.3420888055034397,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
220,0.8267645022668151,0.9460188471183255,0.6746513786311527,0.17667292057535963,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,0.6222209194525412,0.959375285208674,0.7374135626506007,0.15322076297686055,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,0.5209381431670068,0.9607118429839856,0.7579920933676852,0.15447154471544713,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,0.8234267553290455,0.9801715606932891,0.7425709260630897,0.1858974358974359,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,0.713128937013142,0.9464493533261051,0.7209336068861003,0.17417135709818637,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,0.7493846018740067,0.9424134306537515,0.6967726221620492,0.1397748592870544,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,0.5383917014375754,0.984499436118954,0.7415654072488242,0.14565353345841153,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227,0.571359857906832,0.9965245277429702,0.6474162311377389,0.1781113195747342,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,0.8185277609946611,0.9613238903955629,0.7474192747319823,0.18808630393996248,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,0.7985211131149734,0.9945437588575831,0.7528781894051679,0.1430268918073796,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230,0.8332173805380458,0.9654966562093162,0.978501256475112,0.09631019387116946,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
231,0.9850813835479801,0.9508050308380482,0.970656409449119,0.08223889931207007,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,0.9312857576705973,0.9883045079930316,1.0,0.03377110694183866,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,0.8790632593480745,1.0,0.9641973897644971,0.13539712320200126,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
234,0.8010345335449713,0.9945206162030357,0.9558987149053573,0.13289555972482803,5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
235,0.9911265102703863,0.9645634362660992,0.970656409449119,0.062226391494684175,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,0.9140652449425275,0.9992086040597145,0.960357988978479,0.04033771106941836,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,0.5008312144741818,0.9801766381753012,0.9745601497276386,0.03721075672295182,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
238,0.5156852636356368,0.9679103569565437,0.9545989741998048,0.02157598499061908,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
239,0.9820255520339387,0.9541749648154904,0.9928152765529548,0.12883051907442153,5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
